date,TSLA
2011-04-06,-0.00786520540714264
2011-04-07,0.0283125713467598
2011-04-08,-0.02753303945064545
2011-04-11,-0.04605508968234062
2011-04-12,-0.0245350543409586
2011-04-13,0.01135905459523201
2011-04-14,0.008423549123108387
2011-04-15,0.01750200986862183
2011-04-18,-0.02150114253163338
2011-04-19,0.005193733610212803
2011-04-20,0.02344992756843567
2011-04-21,0.03844659402966499
2011-04-25,-0.01308901980519295
2011-04-26,0.02046233229339123
2011-04-27,0.005569981876760721
2011-04-28,0.02141801826655865
2011-04-29,-0.002169178100302815
2011-05-02,-0.005434768740087748
2011-05-03,-0.02112932316958904
2011-05-04,-0.006698932033032179
2011-05-05,-0.009366803802549839
2011-05-06,0.02571862004697323
2011-05-09,0.02912975661456585
2011-05-10,0.0150483725592494
2011-05-11,-0.04447582736611366
2011-05-12,0.02216477319598198
2011-05-13,-0.004336857236921787
2011-05-16,-0.03448271751403809
2011-05-17,-0.02406019903719425
2011-05-18,0.01502316258847713
2011-05-19,0.07020874321460724
2011-05-20,-0.008156079798936844
2011-05-23,-0.04111546650528908
2011-05-24,-0.003728575073182583
2011-05-25,0.08458084613084793
2011-05-26,0.01725327782332897
2011-05-27,0.002374480944126844
2011-05-31,0.01996616460382938
2011-06-01,-0.05384868010878563
2011-06-02,0.008521233685314655
2011-06-03,0.04763556644320488
2011-06-06,-0.04746095091104507
2011-06-07,-0.01149825472384691
2011-06-08,-0.04406062513589859
2011-06-09,0.01843657717108727
2011-06-10,0.008689346723258495
2011-06-13,0.02045942842960358
2011-06-14,0.005979601759463549
2011-06-15,-0.04475526884198189
2011-06-16,-0.03001463040709496
2011-06-17,0.0
2011-06-20,-0.01849055662751198
2011-06-21,0.05843907967209816
2011-06-22,-0.0116237411275506
2011-06-23,0.01837559789419174
2011-06-24,-0.005232715979218483
2011-06-27,-0.003809230867773294
2011-06-28,0.02367085032165051
2011-06-29,0.006403425708413124
2011-06-30,0.02969240769743919
2011-07-01,-0.003776131430640817
2011-07-05,0.004135042428970337
2011-07-06,-0.006177086848765612
2011-07-07,0.02658841386437416
2011-07-08,-0.0309451762586832
2011-07-11,-0.01596664637327194
2011-07-12,-0.006349217146635056
2011-07-13,0.01668439246714115
2011-07-14,-0.03596364706754684
2011-07-15,-0.001086587668396533
2011-07-18,-0.01269036903977394
2011-07-19,0.02423796802759171
2011-07-20,0.02868415787816048
2011-07-21,0.0003485614724922925
2011-07-22,0.02055749669671059
2011-07-25,-0.0273131150752306
2011-07-26,-0.01719900965690613
2011-07-27,-0.0128571642562747
2011-07-28,0.01917513459920883
2011-07-29,0.0
2011-08-01,0.02129926718771458
2011-08-02,-0.04970456287264824
2011-08-03,-0.00512067973613739
2011-08-04,-0.09007355570793152
2011-08-05,-0.02060607075691223
2011-08-08,-0.02475249208509922
2011-08-09,0.06006768718361855
2011-08-10,-0.04948123544454575
2011-08-11,0.06213264167308807
2011-08-12,0.03992095962166786
2011-08-15,-0.003040665993466973
2011-08-16,-0.004956125281751156
2011-08-17,-0.01034484524279833
2011-08-18,-0.06078202649950981
2011-08-19,-0.08079146593809128
2011-08-22,-0.01569500006735325
2011-08-23,0.04601358994841576
2011-08-24,0.03963422402739525
2011-08-25,-0.03183913603425026
2011-08-26,0.02682816609740257
2011-08-29,0.04129791632294655
2011-08-30,-0.003237552708014846
2011-08-31,0.004466123413294554
2011-09-01,-0.02991106547415257
2011-09-02,-0.03875001147389412
2011-09-06,-0.005634987726807594
2011-09-07,0.0392327643930912
2011-09-08,-0.009647632017731667
2011-09-09,-0.02710721269249916
2011-09-12,-0.003918160684406757
2011-09-13,0.05244758725166321
2011-09-14,0.01079735159873962
2011-09-15,0.01972060464322567
2011-09-16,0.03948426991701126
2011-09-19,-0.001162743428722024
2011-09-20,0.009313145652413368
2011-09-21,-0.006151474080979824
2011-09-22,-0.00851068552583456
2011-09-23,0.02926258370280266
2011-09-26,-0.03260040655732155
2011-09-27,0.02625392191112041
2011-09-28,-0.06109203398227692
2011-09-29,-0.01911343261599541
2011-09-30,0.01119396928697824
2011-10-03,-0.02706026472151279
2011-10-04,-0.002949839690700173
2011-10-05,0.07227392494678497
2011-10-06,0.06267237663269043
2011-10-07,0.001112785190343857
2011-10-10,0.03297515213489532
2011-10-11,-0.009684310294687748
2011-10-12,0.006881514564156532
2011-10-13,0.00503601785749197
2011-10-14,0.00393696129322052
2011-10-17,-0.02245986461639404
2011-10-18,0.03355215489864349
2011-10-19,-0.02717009373009205
2011-10-20,-0.008342384360730648
2011-10-21,0.02523776702582836
2011-10-24,0.01855150051414967
2011-10-25,-0.01050785463303328
2011-10-26,-0.009557538665831089
2011-10-27,0.02787707932293415
2011-10-28,0.0385952927172184
2011-10-31,-0.01673920266330242
2011-11-01,-0.01668374799191952
2011-11-02,-0.005886429455131292
2011-11-03,0.1306165158748627
2011-11-04,-0.004621001891791821
2011-11-07,-0.03218820318579674
2011-11-08,0.0182283241301775
2011-11-09,-0.03015078417956829
2011-11-10,0.01457256358116865
2011-11-11,0.07373122870922089
2011-11-14,-0.01248508226126432
2011-11-15,0.02137263864278793
2011-11-16,0.02976711839437485
2011-11-17,-0.03606177493929863
2011-11-18,-0.03206656128168106
2011-11-21,-0.02576681785285473
2011-11-22,0.009760688059031963
2011-11-23,-0.01933267712593079
2011-11-25,0.006677236407995224
2011-11-28,0.02842708490788937
2011-11-29,-0.02487719058990479
2011-11-30,0.03118115477263927
2011-12-01,-0.004276212304830551
2011-12-02,0.02147241681814194
2011-12-05,0.03363360092043877
2011-12-06,0.01307381689548492
2011-12-07,-0.01950101368129253
2011-12-08,-0.09651943296194077
2011-12-09,0.004855989944189787
2011-12-12,-0.02029642648994923
2011-12-13,-0.03156853467226028
2011-12-14,-0.03123939037322998
2011-12-15,0.003154579317197204
2011-12-16,-0.02166320197284222
2011-12-19,-0.008928571827709675
2011-12-20,0.005405391566455364
2011-12-21,-0.01182795409113169
2011-12-22,0.007254289463162422
2011-12-23,0.004681280348449945
2011-12-27,0.02401434071362019
2011-12-28,-0.002100086305290461
2011-12-29,0.007716566324234009
2011-12-30,-0.005917162634432316
2012-01-03,-0.0168067067861557
2012-01-04,-0.01317666843533516
2012-01-05,-0.02129188925027847
2012-01-06,-0.007743399124592543
2012-01-09,0.01263471413403749
2012-01-10,0.01357801258563995
2012-01-11,0.02208539843559265
2012-01-12,0.0007084824028424919
2012-01-13,-0.1932743042707443
2012-01-17,0.1671785563230515
2012-01-18,0.00789470225572586
2012-01-19,-0.001864947378635406
2012-01-20,-0.005979067645967007
2012-01-23,0.006390980444848537
2012-01-24,0.02428089641034603
2012-01-25,0.02005832456052303
2012-01-26,0.03468005731701851
2012-01-27,0.01347613614052534
2012-01-30,0.008182739838957787
2012-01-31,-0.01690902933478355
2012-02-01,0.01754386723041534
2012-02-02,0.02265044301748276
2012-02-03,0.02975205332040787
2012-02-06,0.02086676098406315
2012-02-07,-0.00628927256911993
2012-02-08,0.01044303551316261
2012-02-09,0.02035707794129848
2012-02-10,-0.04542668536305428
2012-02-13,0.01254017278552055
2012-02-14,0.05335021764039993
2012-02-15,0.01296353153884411
2012-02-16,0.01726195961236954
2012-02-17,0.02311295829713345
2012-02-21,-0.01344012562185526
2012-02-22,-0.00811590626835823
2012-02-23,0.009058957919478416
2012-02-24,-0.02258901856839657
2012-02-27,-0.003851883579045534
2012-02-28,0.005651470739394426
2012-02-29,-0.01183086354285479
2012-03-01,0.02993115782737732
2012-03-02,-0.01075265742838383
2012-03-05,-0.00793185830116272
2012-03-06,-0.0195439700037241
2012-03-07,0.0003019728465005755
2012-03-08,-0.001509638852439821
2012-03-09,0.05049900338053703
2012-03-12,0.03655718266963959
2012-03-13,0.002221656031906605
2012-03-14,-0.02216678485274315
2012-03-15,-0.008217651396989822
2012-03-16,0.009142848663032055
2012-03-19,-0.009626278653740883
2012-03-20,-0.0005717683816328645
2012-03-21,0.005434852559119463
2012-03-22,-0.0213371254503727
2012-03-23,-0.00930231623351574
2012-03-26,0.09741782397031784
2012-03-27,0.01443842425942421
2012-03-28,-0.002372170798480511
2012-03-29,-0.01373835280537605
2012-03-30,-0.002410933608189225
2012-04-02,-0.01772287301719189
2012-04-03,0.0390923023223877
2012-04-04,-0.07918964326381683
2012-04-05,-0.01485715620219707
2012-04-09,-0.03857303038239479
2012-04-10,-0.02081455290317535
2012-04-11,0.01940853707492352
2012-04-12,0.01057716738432646
2012-04-13,0.004485691897571087
2012-04-16,-0.03989282995462418
2012-04-17,-0.0003100254689343274
2012-04-18,0.01302723772823811
2012-04-19,0.01530924718827009
2012-04-20,0.0
2012-04-23,-0.03679129481315613
2012-04-24,-0.003757070749998093
2012-04-25,0.03425519168376923
2012-04-26,0.01762387901544571
2012-04-27,-0.00447899429127574
2012-04-30,-0.00629871292039752
2012-05-01,0.01961961016058922
2012-05-02,0.004736525937914848
2012-05-03,-0.04360635206103325
2012-05-04,-0.01940847747027874
2012-05-07,0.02010685764253139
2012-05-08,-0.07021868228912354
2012-05-09,-0.0043060970492661
2012-05-10,0.09647370874881744
2012-05-11,-0.02154123410582542
2012-05-14,-0.06790699064731598
2012-05-15,-0.02095805667340755
2012-05-16,-0.008494732901453972
2012-05-17,-0.02090474963188171
2012-05-18,-0.03535177558660507
2012-05-21,0.04390424489974976
2012-05-22,0.07021204382181168
2012-05-23,0.007469942793250084
2012-05-24,-0.02256610989570618
2012-05-25,-0.01682058908045292
2012-05-29,0.06306612491607666
2012-05-30,-0.04039131104946136
2012-05-31,-0.02992436289787292
2012-06-01,-0.04576272517442703
2012-06-04,-0.009591490961611271
2012-06-05,0.001076064887456596
2012-06-06,0.04693656414747238
2012-06-07,-0.009924675337970257
2012-06-08,0.03975110873579979
2012-06-11,-0.03191486373543739
2012-06-12,0.01854392141103745
2012-06-13,0.003708719275891781
2012-06-14,-0.01276456378400326
2012-06-15,0.01769310794770718
2012-06-18,0.06452692300081253
2012-06-19,0.007851758971810341
2012-06-20,0.05266433954238892
2012-06-21,-0.04706927761435509
2012-06-22,0.04954959079623222
2012-06-25,-0.01997925899922848
2012-06-26,-0.04530353099107742
2012-06-27,0.01107239723205566
2012-06-28,-0.01720898784697056
2012-06-29,-0.003820405341684818
2012-07-02,-0.02844363264739513
2012-07-03,0.008552638813853264
2012-07-05,0.01859098859131336
2012-07-06,-0.007684911135584116
2012-07-09,0.016134237870574
2012-07-10,-0.006986323278397322
2012-07-11,0.007675080560147762
2012-07-12,0.03776580467820168
2012-07-13,0.0474005863070488
2012-07-16,0.04992698132991791
2012-07-17,-0.07258066534996033
2012-07-18,-0.0359819196164608
2012-07-19,0.003732470562681556
2012-07-20,-0.01487448159605265
2012-07-23,-0.03554579988121986
2012-07-24,-0.02674493566155434
2012-07-25,-0.02982571721076965
2012-07-26,-0.02832475304603577
2012-07-27,0.0490579828619957
2012-07-30,-0.07319552451372147
2012-07-31,0.002559403888881207
2012-08-01,-0.04266958683729172
2012-08-02,-0.00571427121758461
2012-08-03,0.04482758790254593
2012-08-06,0.03667033463716507
2012-08-07,0.07003889232873917
2012-08-08,-0.03834710270166397
2012-08-09,0.01100033335387707
2012-08-10,0.01802110485732555
2012-08-13,0.04108214750885963
2012-08-14,-0.05614372715353966
2012-08-15,-0.0006798251997679472
2012-08-16,0.03061223216354847
2012-08-17,-0.009570924565196037
2012-08-20,-0.01666111312806606
2012-08-21,-0.01355471462011337
2012-08-22,0.02885606698691845
2012-08-23,0.02604336477816105
2012-08-24,-0.04002602025866508
2012-08-27,-0.04000001028180122
2012-08-28,0.01306500192731619
2012-08-29,-0.009759522043168545
2012-08-30,0.0
2012-08-31,0.003871897701174021
2012-09-04,-0.01332402043044567
2012-09-05,-0.007107280194759369
2012-09-06,0.02183245122432709
2012-09-07,0.02802105620503426
2012-09-10,-0.06746165454387665
2012-09-11,0.01571057364344597
2012-09-12,0.01726623997092247
2012-09-13,0.04243277385830879
2012-09-14,0.03086838126182556
2012-09-17,0.070747010409832
2012-09-18,-0.03687771037220955
2012-09-19,-0.009253379888832569
2012-09-20,-0.004830905701965094
2012-09-21,-0.02847893722355366
2012-09-24,0.02131910063326359
2012-09-25,-0.0978473573923111
2012-09-26,-0.004338356200605631
2012-09-27,0.03449523821473122
2012-09-28,0.02772906050086021
2012-10-01,-0.00409838929772377
2012-10-02,0.02194785326719284
2012-10-03,-0.01677852310240269
2012-10-04,0.003412982448935509
2012-10-05,-0.0173469465225935
2012-10-08,0.01246108021587133
2012-10-09,-0.03008544072508812
2012-10-10,0.001057412009686232
2012-10-11,-0.002816898748278618
2012-10-12,-0.02401131018996239
2012-10-15,-0.01121561042964458
2012-10-16,0.02671055868268013
2012-10-17,0.0270527433604002
2012-10-18,-0.02703410387039185
2012-10-19,-0.01069904211908579
2012-10-22,0.003965415060520172
2012-10-23,0.0193895511329174
2012-10-24,-0.03416693583130836
2012-10-25,0.003646987024694681
2012-10-26,-0.00508725643157959
2012-10-31,0.02744339033961296
2012-11-01,0.03959989175200462
2012-11-02,-0.0111880823969841
2012-11-05,0.08927943557500839
2012-11-06,-0.01111112348735332
2012-11-07,0.01252010557800531
2012-11-08,-0.007292373105883598
2012-11-09,-0.03161928430199623
2012-11-12,0.02473614737391472
2012-11-13,0.01751850917935371
2012-11-14,-0.007411222439259291
2012-11-15,-0.01784574426710606
2012-11-16,0.03309212625026703
2012-11-19,0.03392281755805016
2012-11-20,0.002430189400911331
2012-11-21,-0.01606056839227676
2012-11-23,-0.01047120895236731
2012-11-26,0.004357279278337955
2012-11-27,-0.003718591062352061
2012-11-28,0.03359246999025345
2012-11-29,0.01384288538247347
2012-11-30,0.003858743701130152
2012-12-03,0.02365461923182011
2012-12-04,-0.02079715207219124
2012-12-05,-0.005604791454970837
2012-12-06,0.005636382382363081
2012-12-07,0.007964502088725567
2012-12-10,0.01170621998608112
2012-12-11,0.02053801156580448
2012-12-12,-0.0005669064121320844
2012-12-13,-0.04679517447948456
2012-12-14,0.005950632505118847
2012-12-17,0.01745046302676201
2012-12-18,0.005523215513676405
2012-12-19,0.0005782149964943528
2012-12-20,-0.005200817715376616
2012-12-21,-0.01248911675065756
2012-12-24,0.008235258050262928
2012-12-26,-0.02012831531465054
2012-12-27,0.002977031050249934
2012-12-28,-0.01395065058022738
2012-12-31,0.01956645585596561
2013-01-02,0.04399178549647331
2013-01-03,-0.01668552495539188
2013-01-04,-0.01064132619649172
2013-01-07,-0.001744225854054093
2013-01-08,-0.01921956427395344
2013-01-09,-0.001187675632536411
2013-01-10,-0.00326993502676487
2013-01-11,-0.01849087327718735
2013-01-14,0.01063501928001642
2013-01-15,0.0192424301058054
2013-01-16,0.005899614654481411
2013-01-17,0.008211219683289528
2013-01-18,0.004072117153555155
2013-01-22,0.01940898410975933
2013-01-23,0.02301794290542603
2013-01-24,0.02750004641711712
2013-01-25,-0.0002704010694287717
2013-01-28,0.02839370630681515
2013-01-29,-0.002103550359606743
2013-01-30,-0.01133070606738329
2013-01-31,-0.0002665814536157995
2013-02-01,0.02106107585132122
2013-02-04,-0.01462134625762701
2013-02-05,0.01033384632319212
2013-02-06,0.02727503515779972
2013-02-07,0.007914255373179913
2013-02-08,-0.006078973412513733
2013-02-11,-0.02089713327586651
2013-02-12,-0.01379486732184887
2013-02-13,0.0147796617820859
2013-02-14,-0.003901209915056825
2013-02-15,-0.03289812803268433
2013-02-19,0.06047510355710983
2013-02-20,-0.01883905008435249
2013-02-21,-0.08770111203193665
2013-02-22,0.02701936289668083
2013-02-25,-0.04790915176272392
2013-02-26,0.001454311655834317
2013-02-27,0.01945972070097923
2013-02-28,-0.007692212238907814
2013-03-01,-0.005167967174202204
2013-03-04,0.02683983370661736
2013-03-05,0.03007306531071663
2013-03-06,0.02837645448744297
2013-03-07,0.01432743296027184
2013-03-08,0.006277836393564939
2013-03-11,0.01637632586061954
2013-03-12,0.0005115206586197019
2013-03-13,-0.003578716656193137
2013-03-14,-0.05464343354105949
2013-03-15,-0.04233372211456299
2013-03-18,-0.003967111930251122
2013-03-19,-0.001991456374526024
2013-03-20,0.02480042353272438
2013-03-21,0.001668916782364249
2013-03-22,0.01693975739181042
2013-03-25,0.02484980598092079
2013-03-26,0.008793015033006668
2013-03-27,0.007923910394310951
2013-03-28,-0.007075483910739422
2013-04-01,0.159408837556839
2013-04-02,0.009333026595413685
2013-04-03,-0.07307175546884537
2013-04-04,0.0221411157399416
2013-04-05,-0.0152344536036253
2013-04-08,0.01111923903226852
2013-04-09,-0.03179540485143661
2013-04-10,0.03358026221394539
2013-04-11,0.04132822528481483
2013-04-12,0.003670563222840428
2013-04-15,-0.01028573140501976
2013-04-16,0.05288685858249664
2013-04-17,-0.003070835489779711
2013-04-18,0.03344335407018661
2013-04-19,0.01830957271158695
2013-04-22,0.0493413470685482
2013-04-23,0.01633791066706181
2013-04-24,-0.01137028075754642
2013-04-25,0.03113225661218166
2013-04-26,-0.01538460049778223
2013-04-29,0.07304683327674866
2013-04-30,-0.01729153655469418
2013-05-01,-0.01315063703805208
2013-05-02,0.01557811256498098
2013-05-03,0.008131558075547218
2013-05-06,0.09074245393276215
2013-05-07,-0.06705885380506516
2013-05-08,0.004981097299605608
2013-05-09,0.244028627872467
2013-05-10,0.1061094850301743
2013-05-13,0.1437653452157974
2013-05-14,-0.05193627625703812
2013-05-15,0.01924561522901058
2013-05-16,0.0872916504740715
2013-05-17,-0.008108588866889477
2013-05-20,-0.01704915426671505
2013-05-21,-0.02612859755754471
2013-05-22,-0.003995872568339109
2013-05-23,0.0629299134016037
2013-05-24,0.0469103679060936
2013-05-28,0.1365265548229218
2013-05-29,-0.05170665308833122
2013-05-30,0.003067974932491779
2013-05-31,-0.06850876659154892
2013-06-03,-0.05288467183709145
2013-06-04,0.02430068142712116
2013-06-05,0.005588427186012268
2013-06-06,0.02076120115816593
2013-06-07,0.04817670956254005
2013-06-10,-0.01950213499367237
2013-06-11,-0.05577212944626808
2013-06-12,0.03450833261013031
2013-06-13,0.004604491405189037
2013-06-14,0.02159302122890949
2013-06-17,0.01894310861825943
2013-06-18,0.01164385955780745
2013-06-19,0.0124770374968648
2013-06-20,-0.03849826753139496
2013-06-21,-0.01092894654721022
2013-06-24,0.0194876417517662
2013-06-25,0.008966436609625816
2013-06-26,0.03242187201976776
2013-06-27,0.03339007496833801
2013-06-28,-0.01729976572096348
2013-07-01,0.09145864844322205
2013-07-02,0.005470253527164459
2013-07-03,-0.0218978263437748
2013-07-05,0.04208606854081154
2013-07-08,0.01265720929950476
2013-07-09,0.01513030473142862
2013-07-10,-0.009558528661727905
2013-07-11,0.02731662802398205
2013-07-12,0.0341532789170742
2013-07-15,-0.02032326348125935
2013-07-16,-0.1430928707122803
2013-07-17,0.1027051508426666
2013-07-18,-0.01014554034918547
2013-07-19,0.005460821092128754
2013-07-22,0.02297794073820114
2013-07-23,0.002532039303332567
2013-07-24,-0.008473202586174011
2013-07-25,0.01947413943707943
2013-07-26,0.04287901893258095
2013-07-29,0.04042040184140205
2013-07-30,-0.02139347605407238
2013-07-31,0.01928034983575344
2013-08-01,0.009457881562411785
2013-08-02,0.01807448826730251
2013-08-05,0.04840574413537979
2013-08-06,-0.01748685911297798
2013-08-07,-0.05571578443050385
2013-08-08,0.1434105634689331
2013-08-09,-0.003127415664494038
2013-08-12,-0.03673199564218521
2013-08-13,-0.01323118526488543
2013-08-14,-0.04173824191093445
2013-08-15,0.00222443719394505
2013-08-16,0.01668219268321991
2013-08-19,0.02042249217629433
2013-08-20,0.03229819238185883
2013-08-21,-0.01149887125939131
2013-08-22,0.06249158456921577
2013-08-23,0.03016548790037632
2013-08-26,0.01471213158220053
2013-08-27,0.01698936335742474
2013-08-28,-0.003353078151121736
2013-08-29,-0.00234304228797555
2013-08-30,0.01770445890724659
2013-09-03,-0.0003550151304807514
2013-09-04,0.009956147521734238
2013-09-05,-0.004055757075548172
2013-09-06,-0.01741888746619225
2013-09-09,-0.03755168244242668
2013-09-10,0.03528312593698502
2013-09-11,-0.01713043823838234
2013-09-12,0.008622727356851101
2013-09-13,0.003698542714118958
2013-09-16,0.006282521411776543
2013-09-17,-0.002101129153743386
2013-09-18,-7.214947981992736e-05
2013-09-19,0.07040149718523026
2013-09-20,0.03074416145682335
2013-09-23,-0.01243251468986273
2013-09-24,0.006736244540661573
2013-09-25,0.01594913005828857
2013-09-26,0.01836552284657955
2013-09-27,0.01198046281933784
2013-09-30,0.01293871831148863
2013-10-01,-0.001913405023515224
2013-10-02,-0.06243525072932243
2013-10-03,-0.04222160577774048
2013-10-04,0.04425594583153725
2013-10-07,0.0115483021363616
2013-10-08,-0.04555640742182732
2013-10-09,-0.0340525209903717
2013-10-10,0.02458818629384041
2013-10-11,0.0333661288022995
2013-10-14,0.005707914475351572
2013-10-15,0.02348097786307335
2013-10-16,-0.002065917477011681
2013-10-17,-0.004129416309297085
2013-10-18,0.003271254943683743
2013-10-21,-0.05888761207461357
2013-10-22,-0.006141441408544779
2013-10-23,-0.04103995487093925
2013-10-24,0.05258354917168617
2013-10-25,-0.02015587873756886
2013-10-28,-0.04008017852902412
2013-10-29,0.009885795414447784
2013-10-30,-0.03192071616649628
2013-10-31,0.004522052593529224
2013-11-01,0.01394270174205303
2013-11-04,0.08034777641296387
2013-11-05,0.009189501404762268
2013-11-06,-0.1450709402561188
2013-11-07,-0.07533739507198334
2013-11-08,-0.0130355590954423
2013-11-11,0.0489162839949131
